show_id,date_added,release_year
s3834,20-Apr-16,2012
s3835,15-Oct-17,2014
s3836,22-Nov-20,2013
s3837,12-Apr-17,2016
s3838,1-Aug-20,1979
s3839," March 22, 2015",2014
s3840,1-Nov-19,2008
s3841,1-Nov-10,1987
s3842,20-Sep-18,2016
s3843,17-Feb-17,2016
s3844,1-May-20,2008
s3845,15-May-20,2019
s3846,1-Jan-18,2017
s3847,12-Jan-20,2019
s3848,28-Sep-18,2018
s3849,10-Jan-21,2004
s3850,5-Jul-20,2013
s3851,26-Aug-17,2016
s3852,31-Mar-19,2017
s3853,14-Jul-16,2016
s3854,21-Jun-19,2013
s3855,15-May-20,2020
s3856,10-Jun-17,2016
s3857,20-Dec-15,2013
s3858,15-Oct-19,2019
s3859,12-Jun-20,2018
s3860,1-Apr-20,2015
s3861,1-Jan-20,1999
s3862,22-Feb-17,2016
s3863,1-Aug-18,2013
s3864,30-Jan-19,2010
s3865,15-Apr-17,2015
s3866,1-Apr-17,2014
s3867,1-Dec-19,2017
s3868,1-Mar-18,2010
s3869,16-Aug-18,1981
s3870,26-Dec-16,2013
s3871,1-Nov-19,2010
s3872,2-Aug-18,2009
s3873,1-Apr-18,2004
s3874,1-Oct-18,2005
s3875,31-Dec-19,2005
s3876,1-Jan-18,1989
s3877,29-Sep-17,2015
s3878,19-Oct-18,2018
s3879,26-Aug-20,2020
s3880,26-Mar-20,2020
s3881,28-May-20,2016
s3882,15-Jun-18,2018
s3883,15-Nov-18,2017
s3884,26-Sep-19,2019
s3885,14-May-20,2020
s3886,2-Mar-18,2018
s3887,5-Oct-18,2018
s3888,13-May-19,2019
s3889,4-Aug-20,2020
s3890,3-Jun-19,2019
s3891,1-Feb-19,2018
s3892,20-Nov-19,2019
s3893,10-Jul-20,2018
s3894,30-Nov-17,2017
s3895,1-Apr-20,2020
s3896,26-Jul-18,2013
s3897,10-Jun-17,2017
s3898,4-Sep-18,2015
s3899,1-Dec-18,2018
s3900,30-Sep-20,2020
s3901,1-Jan-20,1983
s3902,1-Apr-18,2017
s3903,16-Apr-17,2014
s3904,15-Mar-18,2016
s3905,8-Sep-17,2014
s3906,4-May-18,2017
s3907,7-Dec-20,2020
s3908,21-Sep-18,2018
s3909,31-Aug-20,2020
s3910,1-Oct-18,2017
s3911,4-Dec-20,2020
s3912,23-Sep-19,2019
s3913,28-Sep-20,1999
s3914,15-Jan-18,2017
s3915,28-Sep-20,2007
s3916,1-Sep-17,1974
s3917,1-Jan-20,1999
s3918,27-Oct-15,2015
s3919,30-Nov-18,2018
s3920,15-Dec-17,2017
s3921,15-Dec-17,2017
s3922,1-Aug-19,2018
s3923,2-Feb-19,2017
s3924,16-Dec-18,2014
s3925,27-Apr-17,2017
s3926,5-Jan-19,2017
s3927,13-Nov-19,2020
s3928,1-Dec-20,2016
s3929,10-Mar-20,2020
s3930,1-Nov-18,2013
s3931,5-Sep-17,2017
s3932,14-Jun-20,2019
s3933,1-Jun-19,2017
s3934,3-Aug-18,2018
s3935,15-Jun-17,2017
s3936,1-Jul-16,2016
s3937,26-Dec-15,2015
s3938,17-May-19,2019
s3939,2-May-17,2017
s3940,25-Aug-18,2012
s3941,9-Dec-16,2015
s3942,13-Sep-19,2019
s3943,19-Sep-16,2016
s3944,1-May-16,2016
s3945,14-Jun-19,2018
s3946,27-Feb-18,2018
s3947,,2016
s3948,1-Feb-17,2016
s3949,23-Aug-19,2018
s3950,6-Dec-19,2019
s3951,13-Apr-20,2019
s3952," November 1, 2019",2018
s3953,23-Feb-18,2018
s3954,16-Aug-18,1986
s3955,1-Dec-19,2002
s3956,1-Jan-18,2017
s3957,14-Oct-19,2019
s3958,15-Mar-18,2016
s3959,15-Mar-15,2014
s3960,16-Dec-20,2011
s3961,16-Dec-20,2011
s3962,24-Feb-16,2015
s3963,30-Oct-20,2020
s3964,19-Oct-18,2018
s3965,4-Jan-17,2016
s3966,7-Sep-18,2018
s3967,16-Feb-14,2013
s3968,14-Jun-19,2019
s3969,22-Jun-18,2018
s3970,18-Aug-17,2017
s3971,18-Jan-19,2019
s3972,17-Jul-18,2017
s3973,5-Jul-20,2014
s3974,9-Jul-19,2018
s3975,26-Jul-19,2016
s3976,28-Aug-20,2020
s3977,19-Mar-20,2020
s3978,9-Dec-20,2013
s3979,13-Oct-16,2016
s3980,1-May-20,2019
s3981,1-Oct-16,2012
s3982,1-Feb-16,2012
s3983,27-Mar-20,2020
s3984,31-Dec-19,1983
s3985,1-Feb-18,2016
s3986,12-May-17,2017
s3987,23-Oct-19,2018
s3988,14-May-20,2017
s3989,1-Aug-18,2017
s3990,1-May-20,2012
s3991,15-Feb-18,2006
s3992,26-Jan-18,2018
s3993,17-Jul-19,2018
s3994,16-Apr-20,2020
s3995,15-Jan-17,2013
s3996,15-Nov-18,2018
s3997,26-Aug-18,2014
s3998,20-Jul-19,2017
s3999,1-May-17,2016
s4000,1-Jun-17,1993
s4001,23-Aug-19,2019
s4002,2-Sep-18,2017
s4003,1-Aug-17,2017
s4004,1-Jan-18,1988
s4005,14-Feb-17,2016
s4006,10-Nov-17,2017
s4007,1-Jul-19,2016
s4008,1-Jan-21,2011
s4009,1-Jul-19,1973
s4010,16-Sep-20,2020
s4011,9-Nov-18,2018
s4012,10-Jan-20,2020
s4013,1-May-20,2019
s4014,9-Mar-18,2017
s4015,1-Oct-19,1985
s4016,4-Nov-19,2016
s4017,18-Aug-20,2017
s4018,25-Oct-17,2017
s4019,12-Jul-19,2013
s4020,1-Jun-20,2018
s4021,12-Jul-19,2012
s4022,15-Oct-18,2017
s4023,30-Oct-19,2019
s4024,1-Aug-18,2017
s4025,21-Jun-19,2016
s4026,1-Jul-18,2003
s4027,19-Feb-18,2017
s4028,12-Nov-20,2019
s4029,2-Dec-18,2018
s4030,19-Jun-19,2018
s4031,18-Jan-19,2017
s4032,19-Oct-19,1997
s4033,1-Oct-19,2002
s4034,10-Aug-20,2020
s4035,11-Jun-20,2008
s4036,25-Jan-20,2017
s4037,27-Aug-17,2016
s4038,13-Feb-19,2009
s4039,12-May-19,2018
s4040,4-Dec-16,2016
s4041,20-Apr-18,2018
s4042,22-Nov-16,2016
s4043,31-Mar-19,2019
s4044,1-May-18,2018
s4045,31-May-19,2019
s4046,1-Jan-19,2018
s4047,1-Dec-16,2015
s4048,15-Dec-16,2012
s4049,28-Nov-19,2019
s4050,5-Jun-20,2019
s4051,21-Sep-19,2018
s4052,21-Aug-18,2017
s4053,4-Aug-17,2017
s4054,1-Jan-20,2020
s4055,28-Oct-20,2013
s4056,10-Feb-17,2014
s4057,14-Jul-18,2018
s4058,1-Apr-18,2016
s4059,31-Dec-18,2016
s4060,1-Feb-17,2016
s4061,25-Dec-19,2017
s4062,30-Aug-19,2019
s4063,25-Jan-19,2018
s4064,1-Jan-18,2009
s4065,1-Aug-19,2015
s4066,1-Jan-20,2017
s4067,5-Jul-20,2011
s4068,7-Feb-17,2017
s4069,25-Nov-16,2016
s4070,1-Jun-17,2017
s4071,15-Sep-20,2020
s4072,29-Sep-20,2020
s4073,10-Dec-19,2019
s4074,10-Jun-20,2009
s4075,3-Mar-19,2016
s4076,21-Apr-20,2020
s4077,5-Nov-20,2020
s4078,1-Jun-20,2014
s4079,31-Oct-19,2019
s4080,1-Apr-19,2018
s4081,7-Sep-20,2016
s4082,22-Sep-20,2020
s4083,5-Dec-20,2020
s4084,25-Sep-20,2020
s4085,18-Oct-19,2019
s4086,5-Mar-20,2020
s4087,8-Jan-21,2021
s4088,1-Jan-16,1996
s4089,1-Jan-16,2010
s4090,1-Apr-20,2014
s4091,2-May-20,2013
s4092,28-Feb-17,2017
s4093,26-Nov-19,2019
s4094,22-Nov-19,2008
s4095,18-Dec-15,2015
s4096,25-Jun-19,2019
s4097,12-Jan-18,2017
s4098,1-Nov-20,2018
s4099,13-Jun-20,2020
s4100,6-Mar-20,2019
s4101,16-Jul-20,2018
s4102,16-Feb-17,2008
s4103,5-Nov-19,2019
s4104,26-Aug-20,2020
s4105,27-Aug-19,2019
s4106,15-Aug-17,2017
s4107,1-Jun-17,2015
s4108,15-Jan-20,2017
s4109,12-May-17,2017
s4110,16-Aug-19,2019
s4111,28-Feb-19,2016
s4112,6-Apr-20,2019
s4113,27-Nov-18,2015
s4114," September 16, 2018",2014
s4115,1-Jun-17,2016
s4116,1-Oct-19,2018
s4117,4-Nov-19,2016
s4118,1-Aug-18,2017
s4119,15-Dec-18,2013
s4120,1-Jun-18,2004
s4121,13-Mar-20,2019
s4122,1-Feb-20,2019
s4123,22-Mar-19,2018
s4124,1-Jun-20,2018
s4125,4-Jun-19,2019
s4126,24-Apr-20,2012
s4127,20-Feb-17,2016
s4128,8-Aug-19,2014
s4129,15-Apr-20,2019
s4130,3-Aug-19,2017
s4131,1-Feb-20,2019
s4132,20-Nov-20,2020
s4133,31-Jan-20,2020
s4134,19-Nov-19,2019
s4135,5-May-18,2015
s4136,1-Oct-17,2015
s4137,8-Dec-16,2016
s4138,4-Nov-20,2020
s4139,20-Dec-18,2014
s4140,2-Sep-15,2014
s4141,19-Dec-17,2017
s4142,15-Dec-16,2012
s4143,20-Oct-17,2011
s4144,1-Aug-16,2015
s4145,7-Jan-17,2015
s4146,19-Dec-16,2016
s4147,16-Feb-20,2019
s4148,15-Aug-14,2014
s4149,13-Aug-17,2017
s4150,16-May-19,2008
s4151,29-Jul-19,2018
s4152,7-Aug-17,2014
s4153,26-Jul-18,2015
s4154,24-Jan-14,2014
s4155,9-Oct-18,2018
s4156,30-Sep-19,2019
s4157,22-May-18,2018
s4158,20-Sep-18,2014
s4159,1-Nov-19,2016
s4160,22-May-20,2018
s4161,1-Aug-20,2000
s4162,1-May-17,2016
s4163,20-Dec-20,2019
s4164,30-Jun-18,2017
s4165,2-Aug-18,2016
s4166,26-Jul-18,2015
s4167,1-Sep-19,2019
s4168,1-Jul-19,2015
s4169,1-Apr-20,2017
s4170,21-Aug-18,2017
s4171,1-Jul-17,2014
s4172,13-Apr-20,2018
s4173,1-Jan-19,2003
s4174,1-Jan-21,2021
s4175,15-Oct-17,2016
s4176,12-Jul-19,2015
s4177,3-Apr-20,2020
s4178,1-Nov-19,1997
s4179,26-Apr-19,2019
s4180,18-Oct-19,2017
s4181,31-Mar-17,2014
s4182,2-Sep-18,2018
s4183,19-Mar-16,2016
s4184,15-Jun-19,2017
s4185,4-Apr-18,2017
s4186,1-Mar-18,2013
s4187,29-Sep-15,2015
s4188,15-Feb-20,2017
s4189,1-Jan-18,2012
s4190,30-Jan-18,2014
s4191,1-Jan-18,2013
s4192,1-Jan-18,2011
s4193,1-Jan-18,2014
s4194,1-Mar-18,2012
s4195,1-Oct-17,2016
s4196,24-Mar-18,2015
s4197,1-Oct-17,2010
s4198,7-Jul-15,2013
s4199,1-Jan-18,2013
s4200,1-Dec-20,2006
s4201,1-Dec-17,2017
s4202,15-May-20,2012
s4203,1-Jan-20,2005
s4204,10-Jan-20,2014
s4205,1-May-20,2014
s4206,26-Jul-19,2013
s4207,26-Jul-19,2011
s4208,2-Jan-19,1975
s4209,2-Oct-18,2014
s4210,2-Oct-18,2008
s4211,2-Oct-18,2014
s4212,2-Oct-18,2000
s4213,2-Oct-18,1998
s4214,2-Oct-18,1982
s4215,2-Oct-18,2014
s4216,2-Oct-18,2009
s4217,2-Oct-18,1972
s4218,2-Oct-18,1974
s4219,2-Oct-18,1979
s4220,2-Oct-18,2005
s4221,25-Oct-19,2018
s4222,1-Jan-20,2009
s4223,21-May-19,2016
s4224,8-Sep-17,2015
s4225,1-Nov-17,2015
s4226,13-Mar-19,2018
s4227,17-Dec-20,2020
s4228,1-Nov-18,2016
s4229,21-Nov-19,2019
s4230,1-Feb-18,2013
s4231,15-Feb-18,2011
s4232,1-Jan-19,2012
s4233,11-Jul-18,2017
s4234,19-Jun-20,2020
s4235,1-May-17,2016
s4236,26-Nov-20,2020
s4237,3-Nov-20,2020
s4238,19-May-17,2016
s4239,20-Jan-20,2019
s4240,1-Oct-18,2016
s4241,28-Jun-19,2019
s4242,6-Jul-17,2016
s4243,1-Oct-18,2017
s4244,23-Oct-20,2020
s4245,9-Apr-19,2013
s4246,1-Sep-19,2018
s4247,27-Apr-18,2016
s4248,7-Dec-18,2018
s4249,18-Oct-18,2018
s4250,22-Dec-18,2016
s4251,1-Aug-20,2002
s4252,15-Jun-17,2015
s4253,8-Dec-20,2020
s4254,11-Aug-20,2014
s4255,31-Dec-16,2016
s4256,16-Feb-20,2015
s4257,2-Jun-20,2009
s4258,26-Dec-17,2017
s4259,8-Jul-18,2018
s4260,16-Aug-18,1984
s4261,1-Sep-19,2007
s4262," April 16, 2019",2013
s4263,1-May-20,2020
s4264,6-Jun-19,2012
s4265,5-Nov-17,2017
s4266,1-Oct-16,2016
s4267,27-Sep-17,2015
s4268,8-Jul-20,2020
s4269,10-Mar-17,2015
s4270,1-Jan-21,2012
s4271,17-Nov-17,2017
s4272,1-Oct-18,2012
s4273,21-May-20,2019
s4274,31-Dec-19,2004
s4275,1-Sep-17,1989
s4276,18-Dec-20,2006
s4277,15-Nov-16,2012
s4278,5-Jul-20,2014
s4279,15-Apr-19,2003
s4280,1-Nov-18,2008
s4281,1-May-19,2018
s4282,1-Nov-18,2014
s4283,26-Jan-18,2014
s4284,1-Sep-20,2014
s4285,1-Apr-20,1987
s4286,15-Dec-17,2017
s4287,1-Oct-18,2011
s4288,1-Mar-18,2017
s4289,28-Dec-18,2018
s4290,14-Jun-19,2019
s4291,1-Sep-18,2007
s4292,29-Apr-20,2020
s4293,17-Apr-18,2017
s4294,1-Oct-16,2015
s4295,19-Apr-19,2019
s4296,3-Dec-20,2013
s4297,2-Jan-18,2017
s4298," June 1, 2017",2017
s4299,23-Feb-18,2018
s4300,20-May-20,2020
s4301,1-Nov-19,1962
s4302,15-Nov-18,2015
s4303,19-Nov-20,2010
s4304,17-Oct-18,2012
s4305,17-Oct-18,2010
s4306,18-Mar-16,2016
s4307,1-Oct-16,2015
s4308,1-Jul-18,2018
s4309,30-Oct-18,2005
s4310,5-Oct-19,2019
s4311,12-Jun-18,2017
s4312,19-Apr-19,2017
s4313,14-Nov-19,2019
s4314,18-Apr-19,2013
s4315,23-Jan-18,2016
s4316,27-Feb-19,2017
s4317,15-Aug-17,2015
s4318,26-Jul-19,2019
s4319,1-Oct-18,2011
s4320,7-May-18,2007
s4321,1-Jan-20,1991
s4322,1-Dec-17,2017
s4323,7-Feb-20,2020
s4324,1-Mar-17,2015
s4325,2-Jun-20,2012
s4326,22-Jul-19,2017
s4327,20-Mar-19,2019
s4328,1-Oct-17,2016
s4329,1-Nov-17,2017
s4330,10-Jun-17,2016
s4331,1-Oct-18,2018
s4332,1-Dec-15,2015
s4333,1-Oct-16,2016
s4334,17-Dec-14,2014
s4335,1-Oct-18,2018
s4336,25-Nov-18,2018
s4337,12-Nov-18,2018
s4338,10-Jun-20,2018
s4339,25-Sep-20,2016
s4340,15-Nov-19,2002
s4341,21-Oct-20,2020
s4342,25-Oct-19,2019
s4343,7-Sep-20,2020
s4344,9-Jun-17,2017
s4345,4-Mar-19,2013
s4346,6-Mar-15,2015
s4347,1-Aug-20,2020
s4348,1-May-18,2018
s4349,15-Mar-19,2018
s4350,30-Dec-16,2016
s4351,15-Nov-19,2017
s4352,16-Aug-18,2001
s4353,13-Jul-17,2015
s4354,25-Apr-20,2017
s4355,1-Jun-20,2017
s4356,1-Sep-19,2009
s4357,19-May-20,2008
s4358,9-Oct-20,2018
s4359,23-Apr-20,2016
s4360,23-Apr-20,2019
s4361,1-Oct-18,2009
s4362,1-Feb-19,2013
s4363,10-Sep-18,2018
s4364,15-Feb-19,2017
s4365,25-Jul-18,2012
s4366,8-Nov-16,2016
s4367,30-May-19,2011
s4368,13-Dec-19,2017
s4369,18-Apr-19,2014
s4370,4-Aug-20,2020
s4371,15-Mar-18,1999
s4372,22-Nov-18,2018
s4373,1-Jan-21,1988
s4374,21-May-20,2020
s4375,1-Sep-19,2003
s4376,1-Jul-17,2014
s4377,1-Aug-18,2017
s4378,28-Nov-19,2019
s4379,23-Dec-17,2017
s4380,19-Oct-18,2013
s4381,28-Aug-18,2017
s4382,1-Oct-18,2014
s4383,1-Nov-19,2006
s4384,29-Apr-20,2020
s4385,5-Feb-17,2016
s4386,1-Aug-20,2014
s4387,1-Apr-20,2020
s4388,25-Oct-19,2019
s4389,17-Jan-20,2020
s4390,22-Nov-19,2019
s4391,5-Jan-21,2021
s4392,25-Oct-19,2019
s4393,10-Mar-18,2017
s4394,11-Aug-17,2017
s4395,28-May-20,2016
s4396,31-Dec-19,1982
s4397,1-Jul-18,2007
s4398,15-Mar-17,2016
s4399,5-Jan-19,1999
s4400,18-Nov-15,2015
s4401,7-Mar-19,2018
s4402,1-Sep-17,2017
s4403,13-Feb-20,2020
s4404,22-Nov-19,2019
s4405,1-Sep-19,2006
s4406,15-Oct-16,2008
s4407,1-Sep-17,2009
s4408,1-Sep-17,2011
s4409,15-Oct-16,2007
s4410,1-Sep-17,2010
s4411,1-Sep-17,2005
s4412,1-Sep-17,2006
s4413,1-Sep-17,2004
s4414,1-Oct-18,2013
s4415,6-Aug-20,2020
s4416,2-Mar-18,2018
s4417,10-Nov-17,2017
s4418,1-Dec-20,2020
s4419,15-May-17,2010
s4420,26-Mar-19,2019
s4421,28-Jan-19,2018
s4422,8-May-17,2016
s4423,1-Nov-19,1993
s4424,1-Feb-18,2016
s4425,1-Jun-18,2004
s4426,1-Jun-18,2016
s4427,15-Sep-16,2016
s4428,1-Dec-16,2015
s4429,1-Oct-18,2018
s4430,1-Mar-17,2016
s4431,1-Mar-17,2016
s4432,10-Oct-15,2009
s4433,22-Apr-15,2009
s4434,1-Oct-17,2016
s4435," September 1, 2019",2015
s4436,1-Oct-18,2013
s4437,31-Mar-17,1945
s4438," March 1, 2017",2016
s4439,1-Jul-18,2017
s4440,25-May-20,2019
s4441,17-Jan-17,2017
s4442,17-Sep-20,2014
s4443,1-Oct-18,2016
s4444,15-Feb-19,2018
s4445,7-Dec-18,2018
s4446,21-Jun-19,1995
s4447,26-Jun-17,2016
s4448,28-Apr-20,2009
s4449,11-Mar-16,2016
s4450,27-Apr-20,2020
s4451,15-Feb-19,2018
s4452,11-Apr-19,2018
s4453,14-Apr-20,2018
s4454,1-Jan-20,2004
s4455,1-Feb-18,2017
s4456,7-Apr-17,2016
s4457,1-Jul-19,2007
s4458,9-Jan-19,2018
s4459,7-Sep-18,2018
s4460,29-Jan-20,2020
s4461,1-May-18,2017
s4462,21-Apr-20,2018
s4463,14-Aug-20,2018
s4464,27-Aug-20,2018
s4465,30-Jun-19,2013
s4466,10-Sep-20,2018
s4467,29-Jan-20,2020
s4468,1-Feb-20,2020
s4469,13-Jan-21,2021
s4470,10-Aug-20,2014
s4471,2-Dec-19,2018
s4472,15-Feb-17,2016
s4473," July 12, 2019",2016
s4474,1-Jul-19,2008
s4475,1-Oct-19,2019
s4476,1-Mar-17,2016
s4477,24-Jul-20,2019
s4478,1-Feb-19,2009
s4479,23-Dec-18,1981
s4480,1-Jan-16,1997
s4481,16-Jan-20,2019
s4482,1-Jan-20,2020
s4483,10-Mar-17,2015
s4484,26-Apr-19,2018
s4485,25-Apr-20,2005
s4486,1-Mar-18,2005
s4487,4-May-18,2018
s4488,1-Feb-20,2014
s4489,6-Dec-19,2017
s4490,5-Aug-19,2019
s4491,21-May-20,1979
s4492,1-Nov-18,2011
s4493,5-Aug-19,2017
s4494,4-Mar-19,2011
s4495,1-Oct-19,2007
s4496,19-Nov-19,2019
s4497,5-Sep-17,2016
s4498,10-Dec-16,2016
s4499,5-Oct-19,2019
s4500,24-Jun-20,2020
s4501,28-Oct-20,2020
s4502,23-Jun-17,2017
s4503,22-Nov-19,2019
s4504,16-Dec-20,2016
s4505,1-Oct-17,2016
s4506,14-Sep-18,2018
s4507,9-May-17,2017
s4508,25-May-20,2020
s4509,21-Aug-20,2019
s4510,9-Sep-19,2019
s4511,1-Nov-16,2016
s4512,22-Jul-20,2020
s4513,31-Mar-17,2004
s4514,1-Mar-19,2019
s4515,1-Jan-18,2017
s4516,24-Nov-20,2020
s4517,15-Mar-17,2016
s4518,16-Nov-18,2018
s4519,20-Jul-18,2018
s4520,7-Dec-19,2019
s4521,1-Jul-19,2017
s4522,1-Jul-19,2018
s4523,1-Jul-19,2017
s4524,1-Jul-19,2017
s4525,1-Jul-19,2017
s4526,1-Jul-19,2017
s4527,1-Jul-19,2018
s4528,1-Jul-19,2017
s4529,1-Jul-19,2017
s4530,1-Jul-19,2018
s4531,1-Jul-19,2017
s4532,1-Jul-19,2017
s4533,1-Jul-19,2017
s4534,1-Jul-19,2017
s4535,1-Jul-19,2017
s4536,1-Jul-19,2018
s4537,1-Jul-19,2017
s4538,1-Jul-19,2018
s4539,1-Jul-19,2018
s4540,1-Jul-19,2012
s4541,1-Jun-18,2018
s4542,3-Jul-20,2017
s4543,2-Aug-19,1995
s4544,1-Jan-18,2016
s4545,14-Apr-18,2009
s4546,31-Oct-19,2019
s4547,7-Jul-16,2016
s4548,15-Aug-18,2018
s4549,25-May-20,2019
s4550,31-Dec-17,2012
s4551,15-Apr-18,2015
s4552,1-Dec-16,2011
s4553," December 31, 2015",2015
s4554,1-Aug-17,2016
s4555,1-Jan-18,2013
s4556,25-Aug-18,2013
s4557,25-Jan-17,2016
s4558,13-Apr-18,2016
s4559,28-Dec-18,2016
s4560,19-Jul-18,2014
s4561,19-Sep-19,2009
s4562,3-Jan-19,2018
s4563,31-Dec-19,2019
s4564,1-Nov-19,1960
s4565,1-Oct-19,2007
s4566,1-Oct-19,2004
s4567,5-Feb-18,2017
s4568,23-Jan-20,2020
s4569,1-Dec-20,2015
s4570,14-Aug-20,2020
s4571,13-Oct-20,2020
s4572,1-Dec-20,2017
s4573,19-Oct-18,2018
s4574,1-Dec-18,2018
s4575,15-Nov-18,2018
s4576,1-Jun-17,2015
s4577,1-Sep-16,2015
s4578,24-Jul-20,2020
s4579,1-Aug-16,2011
s4580,30-Mar-17,2016
s4581,1-Sep-17,2016
s4582,13-Sep-17,2017
s4583,1-Dec-17,2017
s4584,1-Jun-17,1995
s4585,8-Aug-19,2015
s4586,25-Jul-18,2011
s4587,16-Aug-18,2012
s4588,25-Jul-18,2015
s4589,5-Jul-20,2012
s4590," May 31, 2015",2014
s4591,1-May-20,2020
s4592,13-Jun-17,2017
s4593,1-Jun-19,2019
s4594,14-Sep-19,2019
s4595,25-Sep-19,2019
s4596,25-Sep-19,2019
s4597,22-Aug-20,2013
s4598,13-Dec-19,2016
s4599,28-Jun-17,2017
s4600,12-Jun-20,2018
s4601,19-Apr-17,2017
s4602,1-Oct-20,2020
s4603,18-Jan-19,2018
s4604,1-Oct-16,2015
s4605,15-Nov-16,2013
s4606,28-Mar-18,2018
s4607,1-Sep-19,2014
s4608,2-May-19,2013
s4609,1-Apr-18,2007
s4610,19-May-20,2009
s4611,25-Apr-19,2012
s4612,29-Jan-20,2020
s4613,2-Feb-18,2017
s4614,5-Aug-18,2018
s4615,11-Mar-20,2020
s4616,12-Sep-18,2018
s4617,16-Feb-20,2017
s4618,2-Aug-18,1983
s4619,10-Jan-18,2017
s4620,1-May-18,2016
s4621,1-Dec-18,2010
s4622,1-Sep-18,2018
s4623,15-Dec-18,2018
s4624,15-Dec-18,2018
s4625,1-Aug-18,2018
s4626,1-Aug-18,2018
s4627,1-Aug-18,2018
s4628,15-Dec-18,2018
s4629,15-Dec-18,2018
s4630,1-Aug-18,2018
s4631,9-Dec-20,2019
s4632,23-Nov-19,2019
s4633,15-Apr-20,2019
s4634,15-May-19,2010
s4635,16-May-19,2013
s4636,20-Nov-19,1968
s4637,15-Mar-17,2001
s4638,5-Jul-20,2014
s4639,5-Sep-18,2016
s4640,8-Feb-19,2019
s4641,23-May-20,2020
s4642,3-May-20,2019
s4643,1-Oct-19,2013
s4644,1-Nov-17,2017
s4645,6-Dec-16,2016
s4646,24-Aug-18,1998
s4647,25-Aug-19,2018
s4648,15-Jan-18,2017
s4649,10-Mar-17,2016
s4650,5-Nov-20,2012
s4651,15-Oct-17,2016
s4652,20-Oct-17,2017
s4653,15-Oct-20,2006
s4654,12-Jun-20,2002
s4655,12-Jul-19,2019
s4656,2-Feb-19,2018
s4657,18-Jun-20,2020
s4658,20-Mar-17,2015
s4659,19-Jun-20,2020
s4660,5-Jul-20,2019
s4661,15-May-18,2013
s4662,15-Jan-19,2018
s4663,15-Nov-18,2015
s4664,1-Sep-19,2006
s4665,1-Aug-17,2016
s4666,25-Feb-17,2015
s4667,5-Nov-20,2020
s4668,15-Jan-18,2016
s4669,1-Feb-19,2016
s4670,5-Aug-17,2016
s4671,1-Apr-20,2018
s4672,1-Aug-20,2012
s4673,1-Jul-16,2012
s4674,27-Nov-18,2018
s4675,16-Feb-17,2016
s4676,16-Aug-18,1984
s4677,13-Jun-19,2019
s4678,26-Jul-19,2019
s4679,6-Apr-18,2017
s4680,11-Oct-18,2018
s4681,26-Jun-20,2016
s4682,1-Mar-20,2016
s4683,28-Apr-20,2005
s4684," July 20, 2018",2018
s4685,1-Aug-18,2017
s4686,15-Mar-15,2011
s4687,29-Mar-19,2019
s4688,8-Dec-16,2016
s4689,2-Aug-19,2019
s4690,15-Oct-17,2017
s4691,4-Nov-19,2019
s4692,15-Mar-17,2014
s4693,10-Sep-19,2019
s4694,1-Jun-20,2018
s4695,26-Feb-19,2011
s4696,14-Apr-17,2016
s4697,5-Apr-19,2019
s4698,20-Aug-19,2019
s4699,1-Jul-18,2017
s4700,29-Sep-17,2017
s4701,1-Apr-17,2006
s4702,19-Oct-20,1991
s4703,12-Dec-18,2018
s4704,29-Sep-17,2017
s4705,17-Mar-17,2015
s4706,15-Apr-20,2020
s4707,10-Dec-19,2017
s4708,9-Nov-18,2018
s4709,15-Feb-19,2018
s4710,1-Jun-18,2018
s4711,15-Jan-21,2021
s4712,27-Nov-20,2020
s4713,23-Oct-20,2020
s4714,4-Jun-20,2017
s4715,23-Mar-19,2017
s4716,1-Nov-18,2008
s4717,27-Mar-20,2020
s4718,31-May-19,2006
s4719,1-Aug-18,2015
s4720,7-Nov-17,2016
s4721,1-Apr-19,2007
s4722,1-Nov-18,2010
s4723,20-Nov-18,2017
s4724,1-Jul-18,2017
s4725,18-Dec-20,2020
s4726,30-Mar-19,2017
s4727,1-Jun-17,2012
s4728,23-Mar-18,2007
s4729,20-Jun-17,2014
s4730,1-Oct-16,2016
s4731,7-Jun-19,2019
s4732,2-Dec-16,2016
s4733,15-Jun-18,2017
s4734,21-Aug-18,2018
s4735,1-Dec-17,2015
s4736,22-Feb-19,2019
s4737,29-Oct-20,2013
s4738,31-Mar-20,2019
s4739,1-Apr-18,2005
s4740,7-Jan-19,2018
s4741,26-Jul-18,2007
s4742,1-Nov-19,2002
s4743,1-Feb-18,2016
s4744,16-Aug-18,1988
s4745,31-Mar-20,2011
s4746,13-Feb-20,2019
s4747,8-Oct-20,2004
s4748,30-Jun-16,2015
s4749,1-May-16,2015
s4750,1-Jan-20,2006
s4751,22-Jan-20,2020
s4752,15-Jan-19,2017
s4753,17-Mar-17,2016
s4754,1-Aug-19,2002
s4755,14-Feb-20,2019
s4756,19-Oct-20,2017
s4757,1-Mar-19,2014
s4758,8-Dec-17,2000
s4759,20-Apr-19,2018
s4760,31-Jan-19,2018
s4761,28-Jun-19,2018
s4762,8-Nov-19,2019
s4763,29-Sep-18,2018
s4764,6-Mar-20,2020
s4765,23-Mar-18,2018
s4766,17-Nov-16,2016
s4767,5-Nov-20,2020
s4768,1-Jan-20,2007
s4769,1-Mar-19,2018
s4770," August 4, 2017",2016
s4771,18-Oct-20,2012
s4772,15-May-20,2014
s4773,11-Jul-19,2019
s4774,1-Mar-18,1997
