show_id,year_added,release_year
s5692,2018,2018
s5693,2018,2017
s5694,2017,1984
s5695,2020,2020
s5696,2020,1998
s5697,2019,2018
s5698,2018,1991
s5699,2019,2018
s5700,2019,2018
s5701,2018,2009
s5702,2015,2015
s5703,2017,2017
s5704,2020,2020
s5705,2019,2019
s5706,2020,2020
s5707,2016,2015
s5708,2018,2017
s5709,2018,2018
s5710,2019,2003
s5711,2018,2016
s5712,2018,2017
s5713,2019,2019
s5714,2018,2013
s5715,2018,2015
s5716,2018,2014
s5717,2020,2018
s5718,2020,2020
s5719,2019,2018
s5720,2020,2003
s5721,2016,2016
s5722,2020,2017
s5723,2018,2018
s5724,2020,2008
s5725,2019,2016
s5726,2020,2008
s5727,2018,2015
s5728,2020,2011
s5729,2019,2019
s5730,2019,2019
s5731,2016,2016
s5732,2020,2020
s5733,2019,2000
s5734,2020,2020
s5735,2019,2016
s5736,2020,2014
s5737,2016,2015
s5738,2017,2016
s5739,2019,1976
s5740,2018,2017
s5741,2019,2018
s5742,2015,2013
s5743,2019,2019
s5744,2020,2013
s5745,2016,2016
s5746,2016,2016
s5747,2020,2020
s5748,2017,2017
s5749,2020,2019
s5750,2020,2020
s5751,2020,2020
s5752,2017,2017
s5753,2017,2014
s5754,2019,2007
s5755,2019,2018
s5756,2020,2020
s5757,2019,2019
s5758,2020,2020
s5759,2020,2020
s5760,2019,2019
s5761,2019,2019
s5762,2018,2017
s5763,2019,2018
s5764,2018,2017
s5765,2018,2018
s5766,2009,2009
s5767,2020,2019
s5768,2019,2004
s5769,2016,2015
s5770,2020,2015
s5771,2021,2012
s5772,2018,2018
s5773,2020,2018
s5774,2019,2001
s5775,2019,2002
s5776,2019,2003
s5777,2019,2011
s5778,2018,2018
s5779,2016,2015
s5780,2018,2017
s5781,2019,2018
s5782,2019,2019
s5783,2018,2018
s5784,2018,2015
s5785,2017,2015
s5786,2017,1968
s5787,2017,1999
s5788,2017,2004
s5789,2018,1993
s5790,2017,2000
s5791,2018,2017
s5792,2015,2014
s5793,2020,2020
s5794,2020,2020
s5795,2020,2007
s5796,2020,2006
s5797,2019,2013
s5798,2020,2018
s5799,2019,2004
s5800,2020,2020
s5801,2019,2014
s5802,2020,2020
s5803,2016,2015
s5804,2018,2018
s5805,2019,2019
s5806,2019,2006
s5807,2016,2006
s5808,2020,2019
s5809,2018,2018
s5810,2019,2008
s5811,2019,2018
s5812,2018,2018
s5813,2018,2017
s5814,2017,2014
s5815,2020,2015
s5816,2018,2018
s5817,2018,2010
s5818,2018,2010
s5819,2020,2018
s5820,2019,2019
s5821,2018,2015
s5822,2017,2010
s5823,2020,2020
s5824,2019,2017
s5825,2017,2014
s5826,2015,2014
s5827,2019,2015
s5828,2018,2015
s5829,2017,2017
s5830,2016,2016
s5831,2020,2020
s5832,2020,2019
s5833,2011,1987
s5834,2017,2016
s5835,2020,2020
s5836,2020,2006
s5837,2019,2019
s5838,2020,2019
s5839,2016,2015
s5840,2020,2010
s5841,2019,2018
s5842,2019,2019
s5843,2019,2019
s5844,2020,2020
s5845,2018,2018
s5846,2018,2018
s5847,2020,1992
s5848,2017,2016
s5849,2019,1981
s5850,2021,1996
s5851,2018,2016
s5852,2019,2017
s5853,2017,2017
s5854,2017,2016
s5855,2020,2017
s5856,2019,2018
s5857,2018,2018
s5858,2020,1999
s5859,2020,2002
s5860,2021,2021
s5861,2019,2018
s5862,2020,2019
s5863,2018,2018
s5864,2019,2019
s5865,2019,2019
s5866,2019,2019
s5867,2015,2015
s5868,2020,2020
s5869,2018,2011
s5870,2018,2018
s5871,2017,2013
s5872,2019,2015
s5873,2020,2020
s5874,2020,2020
s5875,2020,2020
s5876,2016,2014
s5877,2017,2014
s5878,2019,2018
s5879,2020,2019
s5880,2016,2015
s5881,2020,2020
s5882,2018,2017
s5883,2018,2017
s5884,2020,2020
s5885,2019,2018
s5886,2020,2016
s5887,2017,2014
s5888,2019,2019
s5889,2019,2018
s5890,2018,2017
s5891,2019,2019
s5892,2018,2018
s5893,2019,2019
s5894,2018,2018
s5895,2019,2019
s5896,2019,2019
s5897,2018,2018
s5898,2019,2019
s5899,2019,2019
s5900,2018,2018
s5901,2020,2020
s5902,2020,2020
s5903,2020,2020
s5904,2019,2019
s5905,2018,2014
s5906,2020,2020
s5907,2021,2007
s5908,2019,1972
s5909,2020,2019
s5910,2019,2018
s5911,2019,2006
s5912,2020,1993
s5913,2020,2019
s5914,2017,2016
s5915,2019,1999
s5916,2019,2019
s5917,2019,2002
s5918,2018,2016
s5919,2021,2007
s5920,2019,2015
s5921,2019,2017
s5922,2021,2021
s5923,2017,2017
s5924,2019,2019
s5925,2020,2020
s5926,2020,2019
s5927,2020,2014
s5928,2018,2017
s5929,2018,2017
s5930,2017,2016
s5931,2019,2018
s5932,2019,2019
s5933,2018,2004
s5934,2019,1977
s5935,2018,2018
s5936,2018,2014
s5937,2017,2014
s5938,2020,2007
s5939,2020,2020
s5940,2019,2017
s5941,2019,2019
s5942,2019,2018
s5943,2019,2016
s5944,2018,2018
s5945,2020,2018
s5946,2019,2018
s5947,2017,2016
s5948,2018,1980
s5949,2019,2001
s5950,2018,2018
s5951,2020,2018
s5952,2019,2010
s5953,2020,2020
s5954,2018,1999
s5955,2021,2007
s5956,2018,2017
s5957,2020,2020
s5958,2018,2008
s5959,2020,2020
s5960,2017,2017
s5961,2019,2011
s5962,2018,2018
s5963,2017,2017
s5964,2020,2018
s5965,2018,2018
s5966,2019,2018
s5967,2019,2010
s5968,2020,2014
s5969,2019,2012
s5970,2020,2009
s5971,2019,2018
s5972,2018,2018
s5973,2019,2019
s5974,2019,1993
s5975,2020,2017
s5976,2019,2019
s5977,2016,2016
s5978,2017,2014
s5979,2018,2015
s5980,2021,2011
s5981,2019,2018
s5982,2018,1993
s5983,2020,2011
s5984,2019,2017
s5985,2020,2006
s5986,2018,2018
s5987,2018,2015
s5988,2020,2020
s5989,2018,1999
s5990,2017,2005
s5991,2019,2013
s5992,2019,2017
s5993,2018,2018
s5994,2020,2012
s5995,2020,1976
s5996,2019,2018
s5997,2018,2018
s5998,2020,2020
s5999,2019,2014
s6000,2019,2016
s6001,2020,2016
s6002,2017,2017
s6003,2016,2016
s6004,2020,2020
s6005,2019,2003
s6006,2019,2019
s6007,2019,2019
s6008,2018,2018
s6009,2019,2018
s6010,2020,2011
s6011,2018,2010
s6012,2020,2020
s6013,2017,2016
s6014,2019,2007
s6015,2020,1991
s6016,2020,1990
s6017,2018,2010
s6018,2019,2019
s6019,2016,2016
s6020,2017,2017
s6021,2018,2017
s6022,2019,2015
s6023,2018,2012
s6024,2017,2010
s6025,2020,2016
s6026,2020,2003
s6027,2020,2009
s6028,2016,2015
s6029,2017,2017
s6030,2016,2016
s6031,2019,2018
s6032,2020,2019
s6033,2018,2017
s6034,2018,2018
s6035,2017,2016
s6036,2017,2012
s6037,2018,2015
s6038,2018,2012
s6039,2019,2019
s6040,2020,2019
s6041,2020,2019
s6042,2020,2019
s6043,2018,2011
s6044,2017,2005
s6045,2019,2015
s6046,2019,2013
s6047,2019,2018
s6048,2020,2020
s6049,2017,2016
s6050,2020,2018
s6051,2019,2018
s6052,2019,2016
s6053,2020,2020
s6054,2018,2018
s6055,2019,2019
s6056,2019,2019
s6057,2013,2007
s6058,2018,2016
s6059,2019,2019
s6060,2019,2018
s6061,2019,2017
s6062,2019,2018
s6063,2018,2015
s6064,2017,2010
s6065,2017,2016
s6066,2019,2015
s6067,2018,2018
s6068,2020,2005
s6069,2018,1993
s6070,2019,2011
s6071,2018,2007
s6072,2016,2016
s6073,2018,2018
s6074,2018,2016
s6075,2019,2019
s6076,2019,2014
s6077,2020,2020
s6078,2020,2013
s6079,2020,2019
s6080,2018,2018
s6081,2021,1995
s6082,2020,2005
s6083,2017,1967
s6084,2018,2018
s6085,2020,2019
s6086,2020,2019
s6087,2019,2010
s6088,2018,2014
s6089,2017,2015
s6090,2019,2019
s6091,2020,2020
s6092,2020,2016
s6093,2018,2017
s6094,2018,2013
s6095,2020,2000
s6096,2020,2011
s6097,2019,2018
s6098,2020,2016
s6099,2018,2016
s6100,2019,2018
s6101,2017,2016
s6102,2020,2020
s6103,2017,2017
s6104,2020,2020
s6105,2019,2009
s6106,2020,2010
s6107,2018,2017
s6108,2017,2016
s6109,2018,2015
s6110,2017,2016
s6111,2018,2018
s6112,2020,2017
s6113,2017,2017
s6114,2018,1993
s6115,2020,2020
s6116,2019,2018
s6117,2014,2014
s6118,2017,1942
s6119,2020,2004
s6120,2020,2020
s6121,2019,2008
s6122,2017,2012
s6123,2020,2016
s6124,2020,2020
s6125,2016,2016
s6126,2016,2016
s6127,2019,2011
s6128,2019,2015
s6129,2019,2018
s6130,2020,2020
s6131,2020,2020
s6132,2018,2018
s6133,2020,2020
s6134,2018,2018
s6135,2018,2018
s6136,2017,2017
s6137,2019,2019
s6138,2018,2017
s6139,2017,2016
s6140,2019,2015
s6141,2020,2019
s6142,2020,1954
s6143,2019,2016
s6144,2018,2018
s6145,2017,2016
s6146,2019,2019
s6147,2020,2013
s6148,2020,2019
s6149,2015,2001
s6150,2018,2005
s6151,2020,2019
s6152,2019,2019
s6153,2017,2016
s6154,2019,2011
s6155,2019,2019
s6156,2019,2010
s6157,2020,2020
s6158,2014,2013
s6159,2020,2020
s6160,2020,2020
s6161,2017,2015
s6162,2019,2019
s6163,2019,2010
s6164,2019,2009
s6165,2020,2016
s6166,2019,2008
s6167,2019,2010
s6168,2019,2019
s6169,2020,2020
s6170,2020,2020
s6171,2020,2019
s6172,2019,2007
s6173,2019,2019
s6174,2018,2017
s6175,2019,2018
s6176,2018,2018
s6177,2019,2006
s6178,2019,2018
s6179,2019,2015
s6180,2020,2017
s6181,2019,2017
s6182,2020,2020
s6183,2018,2017
s6184,2019,2005
s6185,2019,2007
s6186,2019,2013
s6187,2018,1983
s6188,2019,2018
s6189,2020,2020
s6190,2017,2013
s6191,2019,2017
s6192,2020,2019
s6193,2017,2016
s6194,2020,2020
s6195,2018,2017
s6196,2020,2020
s6197,2019,2018
s6198,2018,2014
s6199,2020,1977
s6200,2020,2019
s6201,2018,2017
s6202,2017,2017
s6203,2019,2019
s6204,2021,2014
s6205,2019,2017
s6206,2019,2016
s6207,2018,2018
s6208,2020,2006
s6209,2019,2019
s6210,2017,2016
s6211,2020,2015
s6212,2020,2020
s6213,2019,2017
s6214,2019,2010
s6215,2017,2016
s6216,2019,2019
s6217,2016,2015
s6218,2019,2013
s6219,2018,2018
s6220,2020,2020
s6221,2019,2016
s6222,2019,1965
s6223,2020,2020
s6224,2020,2020
s6225,2020,2020
s6226,2018,2017
s6227,2020,2020
s6228,2017,2017
s6229,2018,2018
s6230,2019,2019
s6231,2018,2011
s6232,2020,2019
s6233,2018,2018
s6234,2019,2018
s6235,2018,2010
s6236,2019,2018
s6237,2020,2018
s6238,2019,2019
s6239,2019,2019
s6240,2019,2016
s6241,2019,2018
s6242,2019,2013
s6243,2018,2013
s6244,2019,2011
s6245,2018,2018
s6246,2020,1996
s6247,2017,2016
s6248,2021,2019
s6249,2020,2020
s6250,2018,2015
s6251,2019,2015
s6252,2020,2020
s6253,2019,2013
s6254,2019,1994
s6255,2020,2020
s6256,2019,1970
s6257,2020,1992
s6258,2019,2019
s6259,2016,2015
s6260,2018,2018
s6261,2019,2016
s6262,2017,2015
s6263,2020,2006
s6264,2018,2009
s6265,2018,2011
s6266,2019,2015
s6267,2019,1982
s6268,2019,2019
s6269,2019,2018
s6270,2018,2016
s6271,2020,2016
s6272,2017,2015
s6273,2019,2017
s6274,2017,2017
s6275,2015,2015
s6276,2020,2020
s6277,2017,2016
s6278,2020,2010
s6279,2017,2017
s6280,2020,2005
s6281,2020,2017
s6282,2018,2018
s6283,2020,2020
s6284,2020,2020
s6285,2019,2019
s6286,2019,2019
s6287,2019,2019
s6288,2020,2018
s6289,2021,2006
s6290,2018,2017
s6291,2019,2017
s6292,2020,2020
s6293,2018,2017
s6294,2019,2012
s6295,2019,2013
s6296,2019,2019
s6297,2020,2020
s6298,2019,2018
s6299,2017,2016
s6300,2018,2015
s6301,2019,2019
s6302,2019,2019
s6303,2020,2017
s6304,2019,2018
s6305,2019,2019
s6306,2017,2017
s6307,2017,2016
s6308,2016,2016
s6309,2019,2016
s6310,2019,2017
s6311,2019,2019
s6312,2017,2009
s6313,2017,2016
s6314,2018,2009
s6315,2017,2016
s6316,2019,2018
s6317,2018,2011
s6318,2020,2020
s6319,2019,2016
s6320,2020,2005
s6321,2020,2007
s6322,2019,2018
s6323,2020,2020
s6324,2019,2019
s6325,2019,2016
s6326,2017,2015
s6327,2018,2016
s6328,2020,1994
s6329,2020,2019
s6330,2019,1997
s6331,2019,2019
s6332,2018,2015
s6333,2018,2017
s6334,2020,2019
s6335,2020,2020
s6336,2019,2019
s6337,2020,2020
s6338,2020,1981
s6339,2019,2016
s6340,2020,2020
s6341,2017,2016
s6342,2020,2019
s6343,2020,2013
s6344,2017,2010
s6345,2017,2012
s6346,2016,2015
s6347,2018,2018
s6348,2016,2010
s6349,2019,2010
s6350,2019,2009
s6351,2020,2009
s6352,2018,2018
s6353,2019,2015
s6354,2016,2014
s6355,2019,2019
s6356,2019,1996
s6357,2017,2016
s6358,2018,1978
s6359,2018,2018
s6360,2020,2019
s6361,2019,1994
s6362,2019,2000
s6363,2020,2017
s6364,2018,1975
s6365,2019,2008
s6366,2018,2017
s6367,2020,2017
s6368,2020,2016
s6369,2019,2019
s6370,2020,2020
s6371,2017,2014
s6372,2020,2020
s6373,2017,2017
s6374,2020,2016
s6375,2018,2017
s6376,2017,2016
s6377,2018,2017
s6378,2020,2013
s6379,2016,2016
s6380,2017,2015
s6381,2017,2016
s6382,2016,2007
s6383,2020,2008
s6384,2019,2018
s6385,2019,2013
s6386,2020,2018
s6387,2018,2003
s6388,2019,2018
s6389,2017,2017
s6390,2020,2018
s6391,2020,2020
s6392,2020,2019
s6393,2018,2017
s6394,2020,2020
s6395,2019,2018
s6396,2017,2016
s6397,2021,2011
s6398,2017,2007
s6399,2017,2016
s6400,2019,2018
s6401,2019,2018
s6402,2018,2017
s6403,2018,2018
s6404,2020,2020
s6405,2016,2016
s6406,2020,2020
s6407,2019,2009
s6408,2020,2020
s6409,2018,2014
s6410,2018,2015
s6411,2018,2015
s6412,2018,2014
s6413,2020,2016
s6414,2019,2013
s6415,2019,2018
s6416,2020,2020
s6417,2020,2020
s6418,2018,2018
s6419,2018,2012
s6420,2019,1979
s6421,2019,2019
s6422,2020,2020
s6423,2019,2011
s6424,2019,2005
s6425,2017,2013
s6426,2020,2011
s6427,2019,2013
s6428,2017,2016
s6429,2018,2018
s6430,2020,2018
s6431,2019,2013
s6432,2020,2020
s6433,2020,2018
s6434,2019,2019
s6435,2017,2015
s6436,2019,2015
s6437,2020,2020
s6438,2017,2017
s6439,2021,2013
s6440,2020,2020
s6441,2018,2018
s6442,2018,2008
s6443,2020,2017
s6444,2020,2020
s6445,2021,2020
s6446,2020,2007
s6447,2019,2018
s6448,2020,2011
s6449,2019,2017
s6450,2016,2015
s6451,2018,2017
s6452,2019,2019
s6453,2020,2012
s6454,2019,2019
s6455,2018,2018
s6456,2020,2020
s6457,2020,2020
s6458,2017,2016
s6459,2018,2017
s6460,2018,2005
s6461,2017,2015
s6462,2018,2018
s6463,2019,2020
s6464,2018,2017
s6465,2020,2020
s6466,2019,2019
s6467,2017,2016
s6468,2017,2015
s6469,2020,2018
s6470,2017,2013
s6471,2018,2017
s6472,2020,2018
s6473,2019,2014
s6474,2017,2015
s6475,2018,2018
s6476,2017,2016
s6477,2019,2019
s6478,2021,2021
s6479,2020,2020
s6480,2019,2009
s6481,2020,2012
s6482,2017,2011
s6483,2020,2020
s6484,2018,2010
s6485,2017,2014
s6486,2017,2017
s6487,2019,2018
s6488,2019,2018
s6489,2017,2017
s6490,2020,1995
s6491,2019,2019
s6492,2018,2009
s6493,2019,2018
s6494,2020,2020
s6495,2018,2018
s6496,2018,2018
s6497,2017,2016
s6498,2019,2018
s6499,2020,2009
s6500,2016,1998
s6501,2021,2011
s6502,2020,2009
s6503,2020,2018
s6504,2017,2017
s6505,2017,2016
s6506,2016,2015
s6507,2016,2008
s6508,2019,2019
s6509,2019,2019
s6510,2019,2011
s6511,2017,2014
s6512,2019,2018
s6513,2017,2013
s6514,2016,2016
s6515,2018,2015
s6516,2017,2010
s6517,2019,2007
s6518,2018,2018
s6519,2017,2016
s6520,2018,2018
s6521,2019,2010
s6522,2018,2013
s6523,2019,2016
s6524,2019,2010
s6525,2017,2017
s6526,2018,2017
s6527,2017,2017
s6528,2020,2017
s6529,2018,2018
s6530,2019,2019
s6531,2019,2019
s6532,2020,2020
s6533,2019,2019
s6534,2018,2010
s6535,2019,2017
s6536,2018,2018
s6537,2020,2020
s6538,2020,2003
s6539,2019,2019
s6540,2019,2019
s6541,2018,2009
s6542,2018,2017
s6543,2019,2006
s6544,2018,2017
s6545,2020,1970
s6546,2016,2012
s6547,2019,2018
s6548,2018,2018
s6549,2017,2016
s6550,2020,2020
s6551,2020,2010
s6552,2020,2019
s6553,2019,1991
s6554,2019,2019
s6555,2020,2020
s6556,2020,2020
s6557,2016,1992
s6558,2019,2010
s6559,2020,2016
s6560,2018,2018
s6561,2018,2017
s6562,2020,2020
s6563,2020,2020
s6564,2019,2019
s6565,2016,2014
s6566,2019,2019
s6567,2019,2017
s6568,2019,2018
s6569,2019,2018
s6570,2017,2016
s6571,2019,2019
s6572,2020,2020
s6573,2019,2019
s6574,2020,2020
s6575,2020,2016
s6576,2019,2019
s6577,2018,2018
s6578,2020,2020
s6579,2018,2018
s6580,2020,2019
s6581,2017,2017
s6582,2020,2002
s6583,2017,2008
s6584,2019,2019
s6585,2020,2014
s6586,2019,2016
s6587,2019,2019
s6588,2019,2019
s6589,2020,2020
s6590,2020,2019
s6591,2017,2013
s6592,2019,2017
s6593,2020,2020
s6594,2019,2019
s6595,2020,2020
s6596,2020,2020
s6597,2020,2010
s6598,2017,2016
s6599,2017,2016
s6600,2018,2017
s6601,2018,2018
s6602,2017,2009
s6603,2020,2015
s6604,2019,2019
s6605,2020,2017
s6606,2020,1982
s6607,2019,2006
s6608,2016,2015
s6609,2018,2015
s6610,2018,2017
s6611,2019,2019
s6612,2020,2018
s6613,2019,2019
s6614,2019,1974
s6615,2019,2008
s6616,2016,2014
s6617,2020,2003
s6618,2020,2002
s6619,2017,2017
s6620,2020,2020
s6621,2020,2019
s6622,2019,2015
s6623,2019,2008
s6624,2020,2020
s6625,2019,2017
s6626,2017,2016
s6627,2019,1982
s6628,2018,1993
s6629,2018,2017
s6630,2014,1997
s6631,2018,2018
s6632,2020,2020
s6633,2020,2020
s6634,2020,2020
s6635,2021,2020
s6636,2020,2020
s6637,2016,2012
s6638,2019,2018
s6639,2018,2009
s6640,2019,2019
s6641,2018,2017
s6642,2017,2017
s6643,2020,1981
s6644,2017,2017
s6645,2020,1998
s6646,2019,2015
s6647,2020,2012
s6648,2020,2020
s6649,2019,1999
s6650,2019,2003
s6651,2019,2003
s6652,2018,2017
s6653,2019,2018
s6654,2017,2017
s6655,2018,2013
s6656,2019,2019
s6657,2017,2015
s6658,2017,1944
s6659,2019,2009
s6660,2020,2020
s6661,2016,2015
s6662,2017,2015
s6663,2017,2017
s6664,2019,2013
s6665,2020,2020
s6666,2020,2020
s6667,2019,2017
s6668,2020,2019
s6669,2017,2016
s6670,2019,2019
s6671,2021,2021
s6672,2018,2012
s6673,2020,2020
s6674,2018,2017
s6675,2017,2016
s6676,2020,2018
s6677,2020,2011
s6678,2019,2016
s6679,2017,2017
s6680,2019,2012
s6681,2017,2017
s6682,2016,2016
s6683,2019,2016
s6684,2015,2015
s6685,2018,2018
s6686,2018,2018
s6687,2017,2017
s6688,2017,2017
s6689,2018,2018
s6690,2018,2017
s6691,2019,2019
s6692,2017,2017
s6693,2020,2011
s6694,2017,2015
s6695,2018,2017
s6696,2019,2019
s6697,2020,1991
s6698,2021,1988
s6699,2020,1984
s6700,2017,1944
s6701,2019,2019
s6702,2021,2021
s6703,2020,2020
s6704,2020,2020
s6705,2019,2018
s6706,2020,1994
s6707,2017,2016
s6708,2020,2018
s6709,2020,2020
s6710,2018,2018
s6711,2018,2017
s6712,2018,2017
s6713,2016,2016
s6714,2020,2014
s6715,2019,2018
s6716,2019,2019
s6717,2017,2011
s6718,2020,2020
s6719,2016,2012
s6720,2020,2020
s6721,2019,2007
s6722,2020,2018
s6723,2019,2014
s6724,2019,2008
s6725,2018,2018
s6726,2020,2020
s6727,2020,2000
s6728,2018,2018
s6729,2020,1999
s6730,2020,2010
s6731,2015,2015
s6732,2018,2018
s6733,2020,2017
s6734,2017,2017
s6735,2020,2020
s6736,2019,2019
s6737,2019,2004
s6738,2018,2018
s6739,2020,2019
s6740,2019,2018
s6741,2020,2020
s6742,2020,2003
s6743,2018,2001
s6744,2019,2016
s6745,2020,1997
s6746,2019,1993
s6747,2019,2019
s6748,2018,2018
s6749,2015,2014
s6750,2019,2017
s6751,2020,2019
s6752,2019,2019
s6753,2020,2012
s6754,2019,2004
s6755,2020,2020
s6756,2019,2018
s6757,2015,2013
s6758,2019,2006
s6759,2014,2014
s6760,2018,2017
s6761,2020,2012
s6762,2018,2007
s6763,2017,2012
s6764,2020,2018
s6765,2018,2015
s6766,2020,2020
s6767,2020,2020
s6768,2019,2012
s6769,2020,2020
s6770,2021,2004
s6771,2020,2020
s6772,2018,2018
s6773,2018,2017
s6774,2017,2004
s6775,2018,2017
s6776,2019,2014
s6777,2020,2004
s6778,2019,2019
s6779,2016,2005
s6780,2019,2009
s6781,2018,2018
s6782,2020,2020
s6783,2019,2016
s6784,2017,2017
s6785,2020,2019
s6786,2020,2020
s6787,2020,2016
s6788,2020,2019
s6789,2020,2020
s6790,2019,2019
s6791,2019,2006
s6792,2019,2018
s6793,2016,2009
s6794,2020,1968
s6795,2020,2020
s6796,2018,2018
s6797,2020,2020
s6798,2018,2018
s6799,2020,2020
s6800,2018,2008
s6801,2019,1997
s6802,2020,2020
s6803,2019,2016
s6804,2017,2010
s6805,2017,2006
s6806,2017,2015
s6807,2019,2016
s6808,2017,2016
s6809,2019,2019
s6810,2018,2017
s6811,2018,2016
s6812,2020,2019
s6813,2020,2019
s6814,2020,2018
s6815,2019,2015
s6816,2018,2017
s6817,2018,2018
s6818,2019,2015
s6819,2017,2016
s6820,2015,2015
s6821,2018,2016
s6822,2019,2011
s6823,2020,2002
s6824,2017,2014
s6825,2020,2020
s6826,2018,2018
s6827,2018,2018
s6828,2017,2016
s6829,2018,1994
s6830,2018,2017
s6831,2019,2019
s6832,2019,2019
s6833,2019,2016
s6834,2020,2011
s6835,2020,2020
s6836,2018,2014
s6837,2020,2014
s6838,2020,2017
s6839,2017,2017
s6840,2019,1998
s6841,2019,2011
s6842,2020,2010
s6843,2017,2015
s6844,2017,2017
s6845,2019,2019
s6846,2011,1989
s6847,2017,2017
s6848,2017,2014
s6849,2019,2012
s6850,2020,2020
s6851,2020,1973
s6852,2019,2001
s6853,2018,2015
s6854,2020,2020
s6855,2018,2016
s6856,2018,2018
s6857,2019,2019
s6858,2020,2019
s6859,2020,2019
s6860,2018,2018
s6861,2017,2014
s6862,2018,2015
s6863,2018,2018
s6864,2018,2014
s6865,2013,2013
s6866,2020,2017
s6867,2020,2019
s6868,2016,2016
s6869,2020,1955
s6870,2018,2014
s6871,2019,2019
s6872,2020,2019
s6873,2020,2019
s6874,2020,2020
s6875,2017,2015
s6876,2018,2013
s6877,2019,2018
s6878,2018,2018
s6879,2019,2019
s6880,2020,2020
s6881,2020,2011
s6882,2020,2013
s6883,2018,2017
s6884,2020,2020
s6885,2020,2010
s6886,2019,2019
s6887,2019,2019
s6888,2017,2016
s6889,2018,2018
s6890,2019,2016
s6891,2018,2013
s6892,2020,2020
s6893,2019,2008
s6894,2019,1978
s6895,2019,2019
s6896,2019,2019
s6897,2020,2010
s6898,2019,2019
s6899,2014,2013
s6900,2019,2005
s6901,2018,2018
s6902,2020,2020
s6903,2018,2018
s6904,2017,2015
s6905,2020,2016
s6906,2019,2017
s6907,2019,2017
s6908,2019,2019
s6909,2020,2020
s6910,2019,2017
s6911,2020,2004
s6912,2020,2018
s6913,2017,2015
s6914,2019,2017
s6915,2016,1989
s6916,2019,2016
s6917,2020,2020
s6918,2018,2018
s6919,2020,2016
s6920,2019,2009
s6921,2020,1999
s6922,2017,2016
s6923,2019,2018
s6924,2019,1974
s6925,2018,2014
s6926,2019,2013
s6927,2019,2016
s6928,2020,2020
s6929,2018,2016
s6930,2018,2017
s6931,2019,2002
s6932,2019,2009
s6933,2018,2018
s6934,2020,2010
s6935,2019,2019
s6936,2018,2018
s6937,2018,2016
s6938,2019,2017
s6939,2019,2018
s6940,2020,2019
s6941,2020,2020
s6942,2020,2020
s6943,2018,2018
s6944,2019,2017
s6945,2018,1996
s6946,2017,2016
s6947,2019,2015
s6948,2017,2008
s6949,2017,2016
s6950,2017,2016
s6951,2018,2010
s6952,2019,2002
s6953,2020,2019
s6954,2017,1963
s6955,2019,2004
s6956,2019,2019
s6957,2019,2009
s6958,2017,2009
s6959,2020,2020
s6960,2018,2011
s6961,2020,2020
s6962,2020,2020
s6963,2018,2017
s6964,2020,2019
s6965,2019,2009
s6966,2020,2015
s6967,2017,2016
s6968,2019,2013
s6969,2019,2019
s6970,2019,2016
s6971,2020,2020
s6972,2019,2019
s6973,2018,2017
s6974,2020,2020
s6975,2017,2017
s6976,2021,2020
s6977,2020,2015
s6978,2018,2017
s6979,2019,2018
s6980,2020,2020
s6981,2018,2017
s6982,2016,2016
s6983,2020,2015
s6984,2019,2018
s6985,2019,2015
s6986,2019,2019
s6987,2017,2007
s6988,2018,2018
s6989,2019,2014
s6990,2018,2007
s6991,2017,1998
s6992,2019,2006
s6993,2017,2016
s6994,2019,2017
s6995,2020,2019
s6996,2018,2018
s6997,2015,2005
s6998,2016,2016
s6999,2018,2018
s7000,2020,2015
s7001,2020,2020
s7002,2020,2020
s7003,2017,2017
s7004,2018,2015
s7005,2019,2018
s7006,2020,2018
s7007,2019,2019
s7008,2020,2020
s7009,2020,1976
s7010,2019,2019
s7011,2016,2010
s7012,2017,2016
s7013,2017,2016
s7014,2020,2020
s7015,2018,2017
s7016,2019,1999
s7017,2018,2018
s7018,2019,2019
s7019,2019,2019
s7020,2019,2018
s7021,2020,2020
s7022,2017,2016
s7023,2019,2019
s7024,2019,2017
s7025,2020,2020
s7026,2019,2019
s7027,2016,2009
s7028,2020,2016
s7029,2017,2016
s7030,2018,1985
s7031,2019,2019
s7032,2017,2016
s7033,2018,2017
s7034,2018,2013
s7035,2019,1988
s7036,2019,2019
s7037,2019,2016
s7038,2016,2016
s7039,2020,2007
s7040,2020,2019
s7041,2016,2016
s7042,2020,2018
s7043,2018,2018
s7044,2018,2017
s7045,2020,2020
s7046,2020,2019
s7047,2019,2014
s7048,2020,2019
s7049,2019,2017
s7050,2017,2015
s7051,2017,2017
s7052,2015,2015
s7053,2017,2015
s7054,2020,2020
s7055,2020,2020
s7056,2020,2020
s7057,2020,2020
s7058,2018,2017
s7059,2018,2017
s7060,2020,2011
s7061,2016,2010
s7062,2016,2010
s7063,2020,2019
s7064,2017,2016
s7065,2019,2019
s7066,2018,2018
s7067,2020,2018
s7068,2019,2010
s7069,2019,2018
s7070,2020,2019
s7071,2019,2017
s7072,2018,2017
s7073,2017,1947
s7074,2018,2018
s7075,2019,2019
s7076,2018,2017
s7077,2018,2017
s7078,2019,2019
s7079,2019,2019
s7080,2020,2017
s7081,2015,2015
s7082,2018,2018
s7083,2018,2016
s7084,2020,2020
s7085,2020,2020
s7086,2019,2019
s7087,2017,2016
s7088,2018,2017
s7089,2019,2019
